Scrape Index,Post ID,PostD ate,Date Scraped,Message,Link
2488,23100,2025-02-01T07:42:24+00:00,2025-04-18T09:41:44.983808,"انتظارات امام راحل از پلیس و ضابطین قضایی#ایران_قوی#انقلاب_اسلامی#دهه_فجر#پلیس_انقلابی#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23100
2489,23086,2025-01-31T16:59:52+00:00,2025-04-18T09:41:48.870796,"میخک چه خواصی دارد؟

🔸گیاه میخک دارای خواص درمانی بی‌نظیری است و این گیاه با خواص ضدالتهابی، ضدباکتریایی و ضددرد، می‌تواند التهابات و دردهای مختلف را تسکین دهد و سلامت دهان و دندان‌ها را ارتقاء بخشد، همچنین میخک می‌تواند سیستم ایمنی بدن را تقویت و سلول‌ها را در برابر آسیب‌های اکسیداتیو محافظت کند.

🔸تحقیقات نشان داده است که ترکیبات موجود در میخک می‌توانند به کاهش فعالیت مواد شیمیایی موجود در آلودگی هوا و جلوگیری از بروز عوارض ناشی از آن کمک کنند، این خاصیت می‌تواند به ویژه در درمان عوارض ناشی از آلودگی هوا مفید باشد.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23086
2490,23087,2025-01-31T16:59:52+00:00,2025-04-18T09:41:48.870990,"انقلاب اسلامی استقلال را برای ملت ایران به ارمغان آورد

🔸امام جمعه سنندج ضمن تبریک دهه مبارک فجر، گفت: بزرگترین ارمغان انقلاب اسلامی برای ملت ایران، استقلال و نجات کشور از سلطه بیگانگان بود.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23087
2491,23088,2025-01-31T18:21:09+00:00,2025-04-18T09:41:48.871126,"🔴کلاهبرداری با شیوه‌ای جدید/ مراقب پیام‌های درخواست پول از طرف اقوام و آشنایان خود باشید

معاون فرهنگی و اجتماعی پلیس فتا فراجا: 
🔹حتما تاکنون پیام‌هایی را چه از طریق پیام‌رسان‌های داخلی و چه از طریق پیام‌رسان‌های خارجی از اقوام و آشنایانتان دریافت کردید که درخواستی را از شما داشتند و از شما خواستند مبلغی را برایشان واریز کنید و عنوان کردند که در شرایطی قرار دارم که نیاز اضطراری به پول دارم.
🔹ممکن است از طریق آلوده شدن تلفن همراه و یا هک شدن شبکه‌های اجتماعی و پیام‌رسان‌های دوستان و اقوامتان این پیام از سمت کلاهبرداران برای همه مخاطبانش ارسال شده باشد.
🔹اگر در پیام لینکی وجود داشت به هیچ عنوان روی لینک کلیک نکنید و کد ورود به پیام‌رسان‌ها و شبکه‌های اجتماعی را در اختیار هیچکس قرار ندهید.


💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23088
2492,23091,2025-02-01T06:49:50+00:00,2025-04-18T09:41:48.871270,"📌 شنبه
☀️ ۱۳ بهمن ۱۴۰۳ هجری شمسی 
🌙 ۲ شعبان ۱۴۴۶ هجری قمری
🎄 1 فوریه 2025 میلادی#تقویم💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23091
2493,23092,2025-02-01T06:50:52+00:00,2025-04-18T09:41:48.871396,"شَعبانُ شَهری... فَمَن صامَ شَهری کُنتُ لَهُ شَفیعاً یَومَ القِیامَةِ.

شعبان ماه من است. هر که ماه مرا روزه بدارد، روز قیامت شفیع او خواهم بود. (بحارالأنوار (ط-بیروت) ج 94، ص 83، ح 54 )




💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23092
2494,23093,2025-02-01T06:52:06+00:00,2025-04-18T09:41:48.871573,"📷 روزشمار دهه فجر انقلاب اسلامی#ایران_قوی#فجر_۴۶#آینده_روشن_است#strong_Iran#Islamic_Revolution_of_Iran#ايران_القويه#الثورة_الإسلامية_في_إيران#پلیس_کامیاران#خادمان_امین💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23093
2495,23094,2025-02-01T06:53:47+00:00,2025-04-18T09:41:48.871747,"اینفوگرافی/ ویژگی‌های پهباد فوق سنگین غزه#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23094
2496,23080,2025-01-31T11:23:01+00:00,2025-04-18T09:41:52.659074,"جعبه‌های سیاه هواپیمای آمریکایی پیدا شد
🔹️جعبه‌های سیاه هواپیمای آمریکایی که دیروز در نزدیکی فرودگاه ریگان در واشنگتن سقوط کرد، پیدا شدند.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23080
2497,23081,2025-01-31T11:23:01+00:00,2025-04-18T09:41:52.659297,"حمله مسلحانه به کلانتری مسعودیه تکذیب شد

مرکز رسانه قوه قضاییه:
🔹شب گذشته خودرویی که راننده آن حالت طبیعی نداشته است (رانندگی در حالت مستی یا استعمال مواد مخدر یا روان گردان ) سعی بر ورود به پادگان سابق ارتش در آن منطقه داشته که تلاش او در پی برخورد با در و همچنین عوامل حفاظتی ناموفق بوده است.

🔹بلافاصله به بروز اتفاق مورد اشاره و‌ با حضور عوامل انتظامی فرد مورد اشاره بازداشت شده است. در حال حاضر فرد‌ مورد اشاره بازداشت و پرونده قضایی تشکیل شده است.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23081
2498,23082,2025-01-31T11:23:01+00:00,2025-04-18T09:41:52.659500,"گذرگاه رفح امروز بازگشایی می‌شود

🔹سازمان رادیو تلویزیون رژیم صهیونیستی به نقل از منابع فلسطینی گزارش داد که طبق توافق برنامه ریزی شده گذرگاه رفح روز یکشنبه بازگشایی نخواهد شد، بلکه امروز جمعه بازگشایی خواهد شد.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23082
2499,23083,2025-01-31T11:23:01+00:00,2025-04-18T09:41:52.659699,"فرار ۹ مددجو از کانون اصلاح ‌و تربیت کرمانشاه 

اداره‌کل زندان‌های استان کرمانشاه:
🔹عصر دیروز از این مرکز اصلاحی و تربیتی ۹ نفر از مددجویان بند نوجوانان «کانون اصلاح و تربیت کرمانشاه» در اقدامی با بُریدن چند روزه حفاظ پنجره نمازخانه و از طریق دیوار این مرکز اقدام به فرار کردند.

🔹با این‌ وجود و با سرعت عمل نیروهای این مرکز و با کمک دادگستری و نیروی انتظامی شهرستان ۳ نفر از این افراد بلافاصله دستگیر شدند. درحال حاضر نیز تجسس برای شناسایی و دستگیری سایرین ادامه دارد.

🔹همچنین ادعای صورت گرفته مبنی بر بروز آتش سوزی در زندان کذب محض است.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23083
2500,23084,2025-01-31T11:23:01+00:00,2025-04-18T09:41:52.659966,"🔴 آمریکا شرافت ندارد

📌حضرت امام خمینی بنیانگذار انقلاب اسلامی

🔹آمریکا یک شرافت انسانی مع‌الأسف ندارد که ما بخواهیم به واسطه آن شرافت انسانی‌اش با آن رابطه داشته باشیم
۱۳۵۸/۹/۲۶________________📌الإمام الخميني، مؤسس الثورة الإسلامية.

🔻أمريكا للأسف لا تملك شرفًا إنسانيًا يجعلنا نرغب في إقامة علاقة معها بناءً على ذلك الشرف.
27 محرم 1400________________📌Imam Khomeini, Founder of the Islamic Revolution

🔻America, regrettably, does not possess the human dignity that would justify our establishment of relations on the basis of such dignity.
(17 December 1979)#ایران_قوی#فجر_۴۶#آینده_روشن_است#strong_Iran#Islamic_Revolution_of_Iran#ايران_القويه#الثورة_الإسلامية_في_إيران#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23084
2501,23085,2025-01-31T11:23:01+00:00,2025-04-18T09:41:52.660215,"رونمایی از ماهواره‌های جدید ساخت پژوهشگاه فضایی همزمان با دهه فجر

رئیس پژوهشگاه فضایی ایران:
🔸اگر شرایط تحریم نبود، ایران می‌توانست از ظرفیت‌های بیشتری بهره‌مند شود.

🔸نمونه دوم ماهواره «پارس ۱» به زودی رونمایی خواهد شد.

🔸صنعت فضایی به مدارس کشور منتقل خواهد شد تا دانش‌آموزان بتوانند از این فناوری بهره‌مند شوند.#ایران_قوی#فجر_۴۶#آینده_روشن_است#strong_Iran#Islamic_Revolution_of_Iran#ايران_القويه#الثورة_الإسلامية_في_إيران#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23085
2502,23073,2025-01-31T11:23:01+00:00,2025-04-18T09:41:56.241162,,https://eitaa.com/police_kamyaran/23073
2503,23077,2025-01-31T11:23:01+00:00,2025-04-18T09:41:56.241435,"🎥 تیزر فیلم صیاد ...

🔺به‌کارگردانی جواد افشار و راه یافته به جشنواره فجر#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23077
2504,23078,2025-01-31T11:23:01+00:00,2025-04-18T09:41:56.241684,"پوستر/ "" دستاوردهای انقلاب اسلامی ایران""#ایران_قوی#فجر_۴۶#آینده_روشن_است#strong_Iran#Islamic_Revolution_of_Iran#ايران_القويه#الثورة_الإسلامية_في_إيران#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23078
2505,23079,2025-01-31T11:23:01+00:00,2025-04-18T09:41:56.241929,"پوستر/ "" دستاوردهای انقلاب اسلامی ایران""#ایران_قوی#فجر_۴۶#آینده_روشن_است#strong_Iran#Islamic_Revolution_of_Iran#ايران_القويه#الثورة_الإسلامية_في_إيران#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23079
2506,23067,2025-01-31T10:57:00+00:00,2025-04-18T09:41:59.512622,,https://eitaa.com/police_kamyaran/23067
2507,23068,2025-01-31T11:08:52+00:00,2025-04-18T09:41:59.512946,"✅برگزاری رژه موتوری و خودرویی در چهل و ششمین سالگرد پیروزی انقلاب اسلامی در کامیاران#پلیس_کامیاران#خادمان_امین💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23068
2508,23070,2025-01-31T11:23:01+00:00,2025-04-18T09:41:59.513378,"اسامی ۶ فرمانده که به‌همراه محمد ضیف شهید شدند 

مروان عیسی، معاون فرمانده کل گردان‌هان قسام
غازی ابوطماعه، فرمانده بخش تسلیحات و پشتیبانی
رائد ثابت، فرمانده بخش نیروی انسانی  
رافع سلامه، فرمانده تیپ خان‌یونس  
احمد الغندور، فرمانده تیپ شمال  
ایمن نوفل، فرمانده تیپ منطقه مرکزی#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23070
2509,23057,2025-01-30T12:56:42+00:00,2025-04-18T09:42:03.407992,"کودکم چقدر در روز تلویزیون ببیند؟!#خادمان_امین#پلیس_کامیاران#پلیس_کردستانمعاونت فرهنگی و اجتماعی فرماندهی انتظامی شهرستان کامیاران  
💢 با ما همراه باشید: 👇http://www.eitaa.com/Iranjjjjjanمعاونتhttps://splus.ir/Iranjaaaaan",https://eitaa.com/police_kamyaran/23057
2510,23058,2025-01-30T17:09:46+00:00,2025-04-18T09:42:03.408246,"شهروند گرامی!
👈 با شیوه و شگردهای کلاهبرداری از طریق رسید سازهای جعلی در این کلیپ آشنا شوید تا مورد کلاهبرداری واقع نشوید#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23058
2511,23060,2025-01-30T19:05:20+00:00,2025-04-18T09:42:03.408410,"تأثیر سیگار، استرس و آلودگی هوا بر ناباروری مردان!🚬

◽️فاطمه عسگری، متخصص بیولوژی تولیدمثل و جنین‌شناس: ناباروری موضوع بسیار مهمی است و کیفیت اسپرم نقش کلیدی در آن دارد. برای بارداری طبیعی، تعداد، تحرک، و شکل طبیعی اسپرم‌ها بسیار حائز اهمیت هستند و بیش از ۴۰ درصد اسپرم‌ها باید حرکت طبیعی داشته باشند. همچنین، اسپرم‌ها باید شکل طبیعی داشته باشند تا بتوانند به تخمک نفوذ کنند.‌
◽️در مورد عوامل محیطی، مصرف دخانیات، مواد مخدر، آلودگی هوا، استرس، تغذیه نامناسب، و حتی شغل‌های پرخطر مانند کار در محیط‌های گرم یا با مواد شیمیایی تأثیر قابل توجهی دارند. همچنین افزایش سن در مردان، خصوصاً بالای ۴۰ سال، می‌تواند کیفیت اسپرم را کاهش دهد.

💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23060
2512,23061,2025-01-31T05:06:46+00:00,2025-04-18T09:42:03.408628,"حلول ماه شعبان المعظم بر مشتاقان معرفت و نور الهی تهنیت باد.



معاونت فرهنگی و اجتماعی فرماندهی انتظامی شهرستان کامیاران 
💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23061
2513,23062,2025-01-31T05:08:52+00:00,2025-04-18T09:42:03.408795,"🎁 هدیه#آیةالكرسى🌷 پیامبر اکرم (صلّی الله علیه وآله) :

🖋 اگر مؤمن ،#آیةالکرسیرا قرائت کند و ثواب قرائت آن را برای اهل قبور قرار دهد ، خداوند متعال ، آن آیه را داخل قبر هر میّتی می‌کند ، و درجه خواننده آن‌ را هفتاد مرتبه بالا برده و خداوند از هر حرف آیةالکرسی ، فرشته ای را خلق می‌کند که تا روز قیامت برای او تسبیح کنند.

📚 مستدرك الوسائل ، ج‏۲ ، ص۳۴۰



💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23062
2514,23063,2025-01-31T05:20:08+00:00,2025-04-18T09:42:03.408961,"🇮🇷 ۱۲ بهمن ماه سالروز ورود تاریخی بنیانگذار کبیر انقلاب حضرت امام خمینی «ره» به کشور#پلیس_کامیاران#خادمان_امینمعاونت فرهنگی و اجتماعی فرماندهی انتظامی شهرستان کامیاران
💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23063
2515,23064,2025-01-31T10:57:00+00:00,2025-04-18T09:42:03.409263,"🌷گلباران تمثال حضرت  امام خمینی(ره) و مقام معظم رهبری (مدظله العالی ) در کامیاران

این مر اسم در اولین روز از دهه مبارک فجر وهمزمان با سالروز ورود امام به میهن با حضور سرهنگ ""بهروز جلیلیان"" فرماندهی انتظامی شهرستان کامیاران، فرماندار،امام جمعه، اعضای شورای تامین، فرماندهان نظامی و انتظامی در میدان امام خمینی( ره) برگزار شد.#خادمان_امین#پلیس_کامیاران💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23064
2516,23051,2025-01-30T12:03:21+00:00,2025-04-18T09:42:06.692402,"🔴 پیام فراجا به مناسبت چهل و ششمین سالگرد پیروزی شکوهمند انقلاب اسلامی ایران

شرح پیام 👇https://news.police.ir/page/single-news?id=100036764◽◽◽◽◽#پلیس_کامیاران#خادمان_امین💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23051
2517,23052,2025-01-30T12:07:12+00:00,2025-04-18T09:42:06.692735,"یک تکنیک عالی برای آموزش نه گفتن...#خادمان_امین#پلیس_کامیارانمعاونت فرهنگی و اجتماعی فرماندهی انتظامی شهرستان کامیاران
💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23052
2518,23056,2025-01-30T12:09:40+00:00,2025-04-18T09:42:06.692901,"جشن حضور تا ظهور


💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23056
2519,23044,2025-01-30T08:55:39+00:00,2025-04-18T09:42:11.117097,"تمهیدات ترافیکی رژه موتورسواران روز ۱۲ بهمن در کردستان اعلام شد

به گزارش خبرگزاری پلیس، سرهنگ"" رضا همتی زاده"" در تشریح جزئیات این خبر بیان داشت گفت: جمعه  دوازدهم  بهمن ماه همزمان با ورود تاریخی بنیانگذار جمهوری اسلامی ایران حضرت امام خمینی(ره) در ساعت ۰۹:۳۳ دقیقه صبح مراسم رژه یگان های موتورسوار نیروهای مسلح از فرودگاه سنندج آغاز خواهد شد.

وی افزود: این موتورسواران سپس ادامه مسیر داده و وارد بلوار پاسداران و میدان شهرداری خواهند شد و بعد از آن وارد خیابان مولوی و میدان آزادی شده که این نقطه خاتمه مراسم است.
رئیس پلیس راهور استان اضافه کرد: در طول این مسیر محدودیت‌های تردد به صورت مقطعی و کوتاه خواهد بود که به محض اینکه یگان های موتورسوار در هر محور حضور پیدا می‌کنند محورهای عمود به میدان آزادی برای دقایقی بسته خواهد شد و پس از آن رانندگان می توانند ادامه مسیر دهند.
سرهنگ همتی زاده یادآور شد: به رانندگان توصیه می‌شود در طول اجرای این مسیر همکاری کامل و لازم را با عوامل پیاده و گشت های پلیس راهور استان مستقر در این محدوده‌ها داشته باشند تا این مراسم نیز به نحو احسن برگزار شود#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23044
2520,23045,2025-01-30T08:55:39+00:00,2025-04-18T09:42:11.117408,"مراسم استقبال و تشییع پیکر 
شهید ""میثم زارع "" در شهر ارسنجان 
با حضور پرشور مردم شهید پرور 
و مسؤلان کشوری و لشکری

.#شهدای_مظلوم_فراجا#امنیت_اتفاقی_نیست#سرباز_شهید_میثم_زارع#حادثه_تروریستی_پاسگاه_شمسر_سراوان_۱۳۸۷#رزمایش_اقتدار#همیشه_مقتدر#خبرگزاری_پلیس#حافظان_امین#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23045
2521,23046,2025-01-30T08:55:39+00:00,2025-04-18T09:42:11.117680,"هم اکنون 

خاکسپاری پیکر پاک شهيد والامقام علیرضا زارع در زادگاه وی با حضور پرشور مردم شهید پرور و مسؤلان کشوری و لشکری 

.#شهدای_مظلوم_فراجا#امنیت_اتفاقی_نیست#سرباز_شهید_علیرضا_زارع#حادثه_تروریستی_پاسگاه_شمسر_سراوان_۱۳۸۷#رزمایش_اقتدار#همیشه_مقتدر#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23046
2522,23047,2025-01-30T08:55:39+00:00,2025-04-18T09:42:11.117896,".
🌹 روایت تصویری از مراسم استقبال، تشییع و تدفین شهید سرافراز ""جواد حسن زاده"" در شهرستان کاشمر

# سرباز_وطن

🌟 معاونت فرهنگی و اجتماعی پلیس کاشمر#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23047
2523,23048,2025-01-30T08:55:39+00:00,2025-04-18T09:42:11.118046,"‌
♨️ عامل هتک حرمت به قرآن در سوئد کشته شد

🔹رسانه‌های سوئد گزارش کردند که فرد هتاک به قرآن کریم سیلوان مومیکا در آپارتمان خود در  سودرتلیه، سوئد به ضرب گلوله کشته شده است.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23048
2524,23049,2025-01-30T08:55:39+00:00,2025-04-18T09:42:11.118193,"‌ فهرست نام اسرای فلسطینی که قرار است امروز آزاد شوند، منتشر شد

🔹قرار است امروز گردان‌های قسام، سومین گروه از اسرای اسرائیلی را آزاد کند. این گروه شامل  اربیل یهود، آجام بیرگر و جادی موشی موزسس است که قرار است در مقابل آزادی ۱۱۰ اسیر فلسطینی آزاد شوند.

🔹 از میان ۱۱۰ اسیر، ۳۳ نفر با حکم حبس ابد و ۳۰ نفر نیز زنان و کودکان اسیر هستند.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23049
2525,23050,2025-01-30T12:00:10+00:00,2025-04-18T09:42:11.118306,"پیام تبریک سردار علی آزادی به مناسبت فرارسیدن دهه فجر 

بسم الله الرحمن الرحیم
وَالْفَجرِ وَلیالٍ عَشْر...
در ظلمت رژیم طاغوت فجر انقلاب اسلامی در بهمن ۱۳۵۷ طلوع کرد و خط بطلانی بر ظلمت و تاریکی رژیم شاهنشاهی کشید و بار دیگر ملت ایران با فداکاری و با رهبری حضرت امام خمینی (ره ) تاریخ ساز شد.

چهل و شش سال پیش غوغایی در این کشور بر پا بود، مردم با تاسی به امام حسین (ع) یک بار دیگر اثبات کردند که پیروزی خون بر شمشیر یک واقعیت تاریخی است و در آستانه سالگرد پیروزی انقلاب اسلامی  یاد شهدا و امام شهیدان را گرامی می داریم و با خون شهدا و امام شهدا پیمان می بندیم تا آخرین قطره خون پشت سر ولایت روی آرمان های انقلاب پافشاری کرده و به جریان نفوذ که قصد تغییر مسیر انقلاب و استحاله آن را دارند ثابت خواهیم کرد. که کشتی انقلاب کما فی السابق به فرماندهی ناخدای خود مقام معظم رهبری (مدظله العالی) طوفان ها را پشت سر خواهد گذاشت و به مقصد اصلی خود که زمینه ساز ظهور منجی عالم بشریت است خواهد رسید.

این ایام یاد آور اراده پولادین مردمی بود که با توکل به خدای متعال توانستند نظام ظلم و ستم و استبداد را در هم شکسته و آزادی و عدالت و استقلال مردم را به عنوان آرمان اسلامی به منصه ظهور برسانند.

اینجانب ضمن گرامیداشت یاد و خاطره رهبر کبیر انقلاب حضرت امام خمینی (ره) و شهدای والامقام انقلاب، فرارسیدن ایام مبارک دهه فجر را به همه فجر آفرینان و مردم همیشه در صحنه استان کردستان تبریک و تهنیت عرض میکنم.
فرمانده انتظامی استان کردستان 
سرتیپ دوم ستاد علی آزادی",https://eitaa.com/police_kamyaran/23050
2526,23038,2025-01-29T13:04:25+00:00,2025-04-18T09:42:15.057706,"امیرعباس هویدا، نخست وزیر پهلوی: هرگز فراموش نمی‌کنم، در ورودی باشگاه انگلیس‌ها در اهواز، نوشته بودند: ورود برای ایرانی و سگ غدغن! ما با سگ هم‌ردیف بودیم. روزهایی بود که ایران پر از بیماری و مرض و تیفوس بود.

اینو زمان پهلوی گفتنا 😉#ایران_قوی#فجر_۴۶#آینده_روشن_است#strong_Iran#Islamic_Revolution_of_Iran#ايران_القويه#الثورة_الإسلامية_في_إيران#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23038
2527,23039,2025-01-29T13:04:25+00:00,2025-04-18T09:42:15.057913,"#حجاب_فاطمی#قانون_هوشمند#مواجهه_با_برهنگی#جامعه_ایمن#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23039
