Scrape Index,Post ID,PostD ate,Date Scraped,Message,Link
2395,1731,2023-12-27T20:14:43+00:00,2025-04-15T03:08:21.834296,"✅اجرای طرح سرکشی و بازدید رسته ای ار عطاری ها در معیت عوامل اتحادیه توسط اداره نظارت بر اماکن عمومی  استان اصفهان🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1731
2396,1719,2023-12-27T02:34:24+00:00,2025-04-15T03:08:33.570317,"✅دستگیری تعداد ۶ نفر اتباع افاغنه فعال در واحد های صنفی در شهرستان های باغملک و رامشیر خوزستان توسط پلیس نظارت بر اماکن عمومی.🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1719
2397,1720,2023-12-27T04:20:20+00:00,2025-04-15T03:08:33.570486,"🔺 سخنگوی دولت: با رفع فیلتر گوگل پلی موافقت نشده‌است

🔹 سخنگوی دولت گفت تا کنون وزارت ارتباطات دو بار درخواست رفع فیلتر گوگل پلی را به کارگروه تعیین مصادیق مجرمانه داده است اما تا الان نتیجه‌ای نداشته است.

 🔷 علی بهادری جهرمی، سخنگوی دولت گفت تا کنون وزارت ارتباطات دو بار درخواست رفع فیلتر گوگل پلی را به کارگروه تعیین مصادیق مجرمانه (کمیته فیلترینگ) ارائه کرده اما حاضران در جلسه به جمع‌بندی برای رفع فیلتر آن نرسیده‌اند. 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1720
2398,1721,2023-12-27T19:31:55+00:00,2025-04-15T03:08:33.570642,"✅ اجرای طرح نظارت و مقابله با  تبلیغات نامتعارف مزون ها و واحدهای صنفی عرضه پوشاک بانوان در فضای مجازی توسط معاونت نظارت بر کسب و کارهای مجازی پلیس نظارت بر اماکن عمومی فراجا با همکاری رده های متناظر  استانی در راستای ارتقای امنیت اجتماعی شهروندان در سراسر کشور.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1721
2399,1722,2023-12-27T19:35:22+00:00,2025-04-15T03:08:33.570772,"✅رو شدن دست محتکر در تالش🔷فرمانده انتظامی تالش از كشف ۳ تن آرد احتكاري در این شهرستان خبر داد و گفت: محتکر ۴۲ ساله پس از تشكيل پرونده براي سير مراحل قانوني در اختیار مرجع قضائي قرار گرفت. 

سرهنگ ""محمد رستمی"" در گفت‌و‌گو با خبرنگار خبرگزاری پليس، مبارزه با احتكار و قاچاق کالا را يكي از اولویت‌های اصلی مجموعه انتظامي در برخورد با مفسدان اقتصادي عنوان كرد و اظهار داشت: پلیس با هرگونه قانون‌شکنی و اخلال در بازار برخورد قاطع و قانوني می‌کند.
وی در ادامه با بیان اینکه در پی دريافت خبري مبنی بر احتكار آرد يارانه‌اي داخل انبار یک واحد صنفی در شهرستان تالش، پيگيري موضوع در دستور كار پلیس قرار گرفت، افزود: ماموران انتظامی با انجام تحقیقات نامحسوس از صحت موضوع اطمینان حاصل کرده و با هماهنگی قضائی به آدرس محل مورد نظر اعزام شدند.
فرمانده انتظامي شهرستان تالش از كشف  ۳ تن آرد احتکار شده در بازرسی از این مکان خبر داد و با اشاره به اینکه كارشناسان ارزش این کشفیات را یک میلیارد و ۸۰ میلیون ریال اعلام کردند، گفت: در اين رابطه متهم ۴۲ ساله پس از تشكيل پرونده براي سير مراحل قانوني در اختیار مرجع قضائي قرار گرفت.
 اين مقام انتظامي در پایان با تاكيد بر برخورد قاطعانه پليس با محتكران و اخلالگران نظام اقتصادي از مردم خواست در صورت مشاهده هرگونه مورد مشكوك، مراتب را بلافاصله از طريق سامانه ۱۱۰ به پليس اطلاع دهند.


🆔payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1722
2400,1710,2023-12-25T19:12:06+00:00,2025-04-15T03:08:37.025147,"هر موقع دیدید ناگهان سرداری مظلومانه به شهادت رسید بدانید یک گام بزرگ به جلو برخواهیم داشت و نصرتی عظیم را در پی خواهد بود.
نه خدا از تحقق اهداف شهیدان می‌گذرد و نه کار بدون قربانی دادن پیش می‌رود.
سپاه آسمانی سردار سلیمانی،شهید سید رضی موسوی را لازم داشت.

🗣 علیرضا پناهیان 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1710
2401,1711,2023-12-25T19:13:03+00:00,2025-04-15T03:08:37.025365,"انتقام می گیریم ....... 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1711
2402,1712,2023-12-25T19:22:10+00:00,2025-04-15T03:08:37.025501,"✅ پلمب ۵۰ کافه و اخطار پلمب به ۶۵ واحد از ابتدای سال ۱۴۰۲ در قم
برای جلوگیری از ترویج بی بندوباری در سطح استان.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1712
2403,1713,2023-12-25T19:33:58+00:00,2025-04-15T03:08:37.025699,"✅ پرداخت امن به دیوار اضافه شد!

📦 با «پرداخت امن تومن» دیگه نگران نیستی کالایی که از دیوار میخری به دستت نرسه و پولت از دست بره.

💰 برای استفاده از پرداختِ امن تومن، این ویدیو رو کامل ببین تا بتونی با خیال راحت از دیوار خرید کنی و مطمئنی باشی که یا سفارشت به دستت میرسه یا پولت به حسابت برمی‌گرده.

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1713
2404,1714,2023-12-26T02:52:44+00:00,2025-04-15T03:08:37.025844,"سه شنبه پنجم دی ماه ۱۴۰۲

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1714
2405,1715,2023-12-26T17:50:51+00:00,2025-04-15T03:08:37.025992,"🌹شهادت رئیس پلیس امنیت عمومی فیروزآباد 

🔹سرهنگ بخشنده در درگیری با شرور مسلح به درجه رفیع شهادت نائل گردید

🔹به گزارش پایگاه خبری شهدای فراجا، سرهنگ احسان بخشنده رییس پلیس امنیت عمومی شهرستان فیروزآباد که در تاریخ ۲۵ شهریور ماه سال جاری در درگیری بااشرار مسلح از ناحیه شکم مجروح شده بود، پس از تحمل ۳ ماه درد و مجروحیت  و به دلیل شدت جراحات وارده شب گذشته به درجه رفیع شهادت نائل گردید.
 
🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1715
2406,1716,2023-12-26T17:52:48+00:00,2025-04-15T03:08:37.026159,"✅کشف تعداد ۲۷۸۰ نخ سیگار خارجیقاچاق در شهرستان لالیتوسط عوامل پلیس نظارت بر اماکن عمومی فرماندهی انتظامی استان خوزستاندر اجرای طرح تشدید مبارزه با محصولات دخانی قاچاق و تقلبی در شهرستان لالی مامورین اداره نظارت بر اماکن عمومی آن شهرستان با هماهنگی مرجع قضایی از یک واحد صنفی دخانیات بازدید و بازرسی که در این خصوص تعداد ۲۷۸۰ نخ سیگار خارجی قاچاق ۳۱۲ ورق پاسور و تعداد ۱۳ پاکت معسل قاچاق کشف و ضبط و پرونده ای در این زمینه تشکیل و به دستگاه قضایی ارسال نمودند.

🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1716
2407,1717,2023-12-27T02:28:30+00:00,2025-04-15T03:08:37.026304,"چهارشنبه ششم دی ماه۱۴۰۲ 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1717
2408,1718,2023-12-27T02:32:13+00:00,2025-04-15T03:08:37.026455,"✅کشف ۴ تن تکه های فاسد شده مرغ از یک واحد صنفی مرغداری و پلمب آن در شهرستان شوشتوسط پلیس نظارت بر اماکن عمومی .

🔷در پی اخبار واصله مبنی بر نگهداری و فروش تکه های فاسد شده مرغ در یکی از مرغداری های شهرستان شوش ، مامورین اداره نظارت بر اماکن عمومی فرماندهی انتظامی آن شهرستان  با هماهنگی مرجع قضایی و در معیت اداره دامپزشکی شهرستان از مرغداری موصوف بازدید که در این راستا مقدار ۴ تن تکه های فاسد شده مرغ کشف و ضبط و مکان نگهداری  پلمب و پرونده ای در این خصوص تشکیل و به همراه متهم به دستگاه قضایی ارسال نمودند.

🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1718
2409,1706,2023-12-25T03:13:03+00:00,2025-04-15T03:08:40.640534,"پایان چشم‌ انتظاری ۴۰ ساله مادر شهید خالقی

🔹فیلم بسیار جالبی از حضور سردار باقرزاده در منزل شهید خالقی و سخنان پدر و‌ مادر شهید

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1706
2410,1707,2023-12-25T18:49:34+00:00,2025-04-15T03:08:40.640707,"✅برگزاری همایش عفاف و حجاب با حضور مدیران صنف آرایشگاه زنانه در شهرستان اهواز🔷 برگزاری همایشی به میزبانی سازمان صنعت، معدن و تجارت استان و با حضور دبیر ستاد امر به معروف و نهی از منکر، رئیس اداره نظارت بر اماکن عمومی  فرماندهی انتظامی استان ، نماینده اداره اصناف سازمان صمت استان ، نایب رئیس اول اتاق اصناف اهواز ، رئیس اتحادیه صنف آرایشگران زنانه اهواز و مدیران واحدهای صنفی تحت پوشش آن اتحادیه با هدف تشریح برنامه های مرتبط با عفاف و حجاب ، توجیه و آموزش پیرامون نحوه ی فعالیت در فضای مجازی و همچنین اهتمام لازم به رعایت قوانین و مقررات صنفی و رعایت شئونات اسلامی در کسب و کارهای مرتبط با این صنف برگزار گردید.
گفتنی است: رئیس اداره نظارت بر اماکن عمومی فرماندهی انتظامی استان خوزستان نیز در این همایش به تشریح دقیق آیین نامه ها و طرح های مرتبط با عفاف و حجاب در سطح صنوف و اماکن عمومی و همچنین انتظارات پلیس از متصدیان و مدیران صنف پیش گفته ، اشاره نمودند.
🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1707
2411,1708,2023-12-25T18:56:05+00:00,2025-04-15T03:08:40.640857,"✅  برگزاری جلسه توجیهی برای صنف تالارداران شهر کرمانشاه در اداره صنعت معدن تجارت استان با حضور فرماندار شهرستان و معاون دادستان.
  در این نشست کارشناسان  اداره نظارت براماکن عمومی فرماندهي انتظامی استان کرمانشاه نسبت به تشریح  ضوابط انتظامی اختصاصی  صنف تالارداران اقدام و فعالین این حوزه را  به رعایت ضوابط و مقررات و شئونات اسلامی دعوت نمودند.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1708
2412,1709,2023-12-25T19:06:28+00:00,2025-04-15T03:08:40.640996,"✅اجرای طرح نظارت بر عملکرد واحد های صنفی آرایشگاه مردانهدر زنجان. 

در راستای اجرای طرح ارتقای امنیت اجتماعی و نظارت بر آرایشگاه های مردانه،عوامل انتظامی پلیس نظارت بر اماکن عمومی زنجان با همراهی نمایندگان اتاق اصناف از ۳۵ واحد صنفی مورد نظر سرکشی و در اجرای موارد ۱۷،۲۷،۲۸ قانون نظام صنفی برای  تعداد ۲ واحد صنفی  اخطاریه پلمب  صادر گردید.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1709
2413,1697,2023-12-24T09:18:34+00:00,2025-04-15T03:08:48.214237,"✅تشدید نظارت بر رستوران ها وباغچه رستوران های شهرستان ملارد توسط اداره نظارت بر اماکن عمومی غرب استان تهران.🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1697
2414,1698,2023-12-24T09:24:12+00:00,2025-04-15T03:08:48.214457,"🚨لحظه دستگیری سارقان مسلح در پرند 

🔹 رئیس پلیس آگاهی تهران بزرگ از دستگیری و انهدام باند سارقین مسلح در استان تهران خبر داد.

 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1698
2415,1699,2023-12-24T17:59:27+00:00,2025-04-15T03:08:48.214618,"🔺شورای رقابت، فیدیبو را از محدود کردن ناشران به قرارداد با سایر پلتفرم‌ها منع کرد

🔹با شکایت طاقچه و کتابراه، شورای رقابت فیدیبو را از محدودیت کردن ناشران طرف حساب خود برای انعقاد قرارداد با پلتفرم‌های دیگر، منع کرد.

🔹به گزارش روابط عمومی شورای رقابت، بر اساس شکایات طاقچه و کتابراه‌، شورای رقابت اقدام فیدیبو به وادار کردن ناشران طرف قرارداد با خود به محدود کردن آنها برای معاملات با سایر ناشرین و رقبا را، رویه‌ای ضد رقابتی تشخیص داد.

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1699
2416,1700,2023-12-24T18:04:44+00:00,2025-04-15T03:08:48.214764,"✅ دستگیری ۲ مدیر صرافی به‌علت تخلف ارزی
‌رئیس پلیس امنیت اقتصادی تهران: ‌در بازرسی از این افراد مقادیری انواع ارز به ارزش بیش از ۸ میلیارد ریال کشف شد.

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1700
2417,1701,2023-12-24T18:05:34+00:00,2025-04-15T03:08:48.214917,"✅ اخطار پلمب برای پنج رستوران در کیش
معاون فرماندهی انتظامی ویژه کیش: اخطار پلمب به دلیل تخلفات صنفی
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1701
2418,1702,2023-12-25T02:50:12+00:00,2025-04-15T03:08:48.215061,"دوشنبه چهارم دی ماه ۱۴۰۲ 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1702
2419,1703,2023-12-25T02:53:54+00:00,2025-04-15T03:08:48.215179,"✅اجرای طرح مبارزه با محصولات دخانی قاچاق و تقلبی در صنوف شهرستان مسجدسليمان توسط اداره نظارت بر اماکن عمومی.

🔰پلیس نظارت بر اماکن عمومی فراجا
 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1703
2420,1704,2023-12-25T02:56:29+00:00,2025-04-15T03:08:48.215287,"🚨پلمب 4 کلینیک پوست ، زیبایی و مو غيرمجاز در شهرستان بهبهان🔷مامورین اداره نظارت بر اماكن عمومی فرماندهی انتظامی شهرستان بهبهان در معيت نماینده معاونت بهداشت و درمان دانشگاه علوم پزشکی آن شهرستان پس از هماهنگی با مرجع قضایی تعداد چهار کلینیک پوست،  زیبایی و مو را بعلت نداشتن مجوزهای لازم و دخالت در امور پزشکی و دارویی پلمب و پرونده ای در این خصوص تشکیل و به دستگاه قضایی ارسال نمودند.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1704
2421,1705,2023-12-25T02:57:43+00:00,2025-04-15T03:08:48.215416,"اعلام مفقودی گذرنامه در برنامهٔ «پلیس من»

🔹مدیر شرکت پژوهش و توسعهٔ ناجی: کسانی که گذرنامه‌شان مفقود شده می‌توانند به‌صورت غیرحضوری و از طریق نصب اپلیکیشن پلیس‌من نسبت به اعلام مفقودی گذرنامه اقدام کنند.

🔹تا چند سال اخیر صدور مجدد گذرنامه بعد از اعلام مفقودی حدود ۶ ماه طول می‌کشید اما الان ۲۰ روزه انجام می‌شود.

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1705
2422,1693,2023-12-24T05:26:43+00:00,2025-04-15T03:08:52.206215,,https://eitaa.com/payshgar_police_amaken/1693
2423,1694,2023-12-24T05:32:39+00:00,2025-04-15T03:08:52.206479,"🚨پلمب کلینیک غیرمجاز پوست ومو در سمنان

در ادامه  اجرای طرح مقابله با مراکز و کلینیک های پیکرتراشی،زیبایی و لیز پوست، بدنبال اطلاع واصله مامورین اداره نظارت براماکن عمومی یک واحد کلینیک لیزرپوست غیرمجاز درحال فعالیت  شناسایی و درمعیت بازرسین  دانشگاه علوم پزشکی پلمب گردید.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1694
2424,1687,2023-12-24T05:26:43+00:00,2025-04-15T03:08:56.186820,"📸 با این ترفندها از کلاهبرداریِ مجازی در امان بمانید
 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1687
2425,1682,2023-12-23T19:54:07+00:00,2025-04-15T03:08:56.186948,"✅ رستورانی که در کیش کنسرت بدل ساسی مانکن را برگزار کرده بود، پلمب شد

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1682
2426,1683,2023-12-23T19:55:09+00:00,2025-04-15T03:08:56.187056,"✅ سه متهم که از پوشش نیروی انتظامی سوءاستفاده کرده بودند، دستگیر شدند

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1683
2427,1684,2023-12-23T19:55:52+00:00,2025-04-15T03:08:56.187173,"🔹فرمانده پلیس فرودگاه‌های کشور گفت: با توجه به تاکیدات فرمانده محترم فراجا در باب برخورد با سرقت، پلیس فرودگاه نیز اقدامات خود را افزایش داد و در نتیجه این اقدامات از ابتدای سال تاکنون سرقت‌های خرد در فرودگاه‌های کشور ۶ درصد کاهش یافته است.

🔹سردار محسن عقیلی فرمانده پلیس فرودگاه‌های کشور درباره وضعیت حجاب و عفاف در فرودگاه‌ها گفت: خوشبختانه بیشتر بانوانی که از طریق خطوط هوایی مسافرت می‌کنند حجاب شرعی خود را رعایت می کنند و تا به امروز مشکلی در این زمینه نداشتیم؛ البته اگر کسی حجابش کامل نباشد از ارائه خدمات به آنها تا زمانی که حجاب را رعایت نکنند معذور هستیم، اما خوشبختانه مردم به تذکرات توجه می‌کنند.

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1684
2428,1685,2023-12-23T19:59:44+00:00,2025-04-15T03:08:56.187293,"آخرین تحولات نبرد طوفان‌الاقصی

🔹پس از هفتاد و هشت روز جنگ آمار شهداء به ۲۰ هزار ۵۷ نفر و مجروحان فلسطینی از ۵۳ هزار و ۳۲۰ نفر رسید. 

🔹این در حالی است که مجموع تلفات«نظامی» اسرائیلی طبق منابع خودشان به ۴۷۲ نفر و کشته ها در خلال عملیات زمینی به ۱۳۹ نفر رسیده است.
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1685
2429,1686,2023-12-24T05:24:43+00:00,2025-04-15T03:08:56.187428,"یکشنبه سوم دی ماه ۱۴۰۲

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1686
2430,1674,2023-12-21T13:50:56+00:00,2025-04-15T03:08:59.681665,"📹 ببینید | رهبرانقلاب در پاسخ به شهیدخوش‌لفظ که گفت «دعا کنیدشهید شوم»: شما بعد از ۱۲۰سال که از دنیا رفتید، قطعا شهید هستید.

🗓 بازنشر دیدار خانواده خوش‌لفظ با رهبرانقلاب به مناسبت سالگرد شهادت

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1674
2431,1675,2023-12-21T22:25:04+00:00,2025-04-15T03:08:59.681802,"جمعه یکم دی ماه ۱۴۰۲ 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1675
2432,1676,2023-12-21T22:27:39+00:00,2025-04-15T03:08:59.681915,"🚨برخورد با محل فروش و کارگاه تولید  مشروبات الکلی ایرانی و خارجی درشهرستان شهریار توسط اداره نظارت بر اماکن عمومی فرماندهی انتظامی غرب استان تهران🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1676
2433,1677,2023-12-21T22:33:24+00:00,2025-04-15T03:08:59.682030,"✅دستگیری تعداد ۶ نفر اتباع افاغنه غیرمجازدر واحدهای صنفی خوزستان. 

🔷در پی خبر واصله مبنی بر نگهداری اتباع افاغنه که بدون مجوز قانونی در حال فعالیت در واحد صنفی طرح مرغداری در شهرستان باغملک و همچنین دو واحد تیرچه بلوک واقع در شهرستان های آغاجاری بودند، مامورین اداره نظارت بر اماکن عمومی فرماندهی انتظامی شهرستان آغاجاری و باغملک، پس از هماهنگی با مرجع قضایی از واحدهای صنفی موصوف بازدید و بازرسی  بهدعمل آورده در این راستا تعداد ۶ نفر اتباع افاغنه که فاقد مجوز اقامت بودند دستگیر و جهت سیر مراحل قانونی و طرد از کشور تحویل مراجع ذیصلاح گردیدند.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1677
2434,1678,2023-12-21T22:36:52+00:00,2025-04-15T03:08:59.682142,"✅گشت مشترک دستگاه های اجرایی و نظارتی استان سمنان در خصوص واحد های  صنفیمشاورین املاکبا همراهی  پلیس نظارت بر اماکن عمومی فرماندهی انتظامی استان سمنان.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1678
2435,1679,2023-12-21T22:38:24+00:00,2025-04-15T03:08:59.682262,"🚨صدمات شدید خودروهای داخلی در تصادفات کوچک

📌سردار هادیان فر، رئیس پلیس راهور

🔹 مسئولان وزارت صمت و خودروسازان توضیح دهند از چه آلیاژی در بدنه خودروها استفاده می‌شود؟

🔰 پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1679
2436,1680,2023-12-21T22:39:37+00:00,2025-04-15T03:08:59.682387,"❣ سلام امام زمانم ❣

📖 السَّلاَمُ عَلَى شَمْسِ الظَّلاَمِ وَ بَدْرِ التَّمَامِ...

سلام بر مولایی که با طلوع شمس وجودش، مجالی برای ظلم و ظلمت باقی نخواهد ماند. سلام بر او و بر لحظه‌ای که با دیدن روی ماهش، زمین و زمان غرق سرور خواهد شد.

📚 مفاتیح الجنان، زیارت حضرت امام زمان سلام الله علیه به نقل از سید بن طاووس

💖الّلهُـمَّ عَجِّــلْ لِوَلِیِّکَـ الْفَــرَج💖#امام_زمان🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1680
2437,1681,2023-12-22T21:30:30+00:00,2025-04-15T03:08:59.682504,"شنبه دوم دی ماه ۱۴۰۲

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1681
2438,1669,2023-12-20T14:40:42+00:00,2025-04-15T03:09:03.306719,"🎥 سردار رادان: ‌انتقام سختی از تروریست‌ها‌ خواهیم گرفت

🔹به مردم ایران و همکاران نیروی انتظامی اطمینان می‌دهیم که در کنار سربازان گمنام امام زمان و نیروهای سپاه‌، انتقام سختی از مزدوران وطن‌فروش خواهیم گرفت.

🔹از دولت پاکستان در‌خواست داریم که در قبال نگه‌داری و حراست از مرز تلاش و جدیت بیشتری به خرج دهد.

🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1669
2439,1670,2023-12-20T21:01:37+00:00,2025-04-15T03:09:03.306896,"پنج شنبه سی ام آذر ماه۱۴۰۲ 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1670
2440,1671,2023-12-20T21:06:21+00:00,2025-04-15T03:09:03.307049,"🚨 پلمب مجموعه بازیکده کرگدن بعلت عدم رعایت ضوابط انتظامی   

🔷واحد صنفی مذکور در بازار سارینا  بعلت عدم رعایت ضوابط انتظامی و انتشار تصاویر بازی به صورت شرط بندی و قمار  در فضای مجازی توسط اداره نظارت بر اماکن عمومی کیش  پلمب گردید.

🔰پليس نظارت براماکن عمومی فراجا

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1671
2441,1672,2023-12-21T11:31:36+00:00,2025-04-15T03:09:03.307198,"✅شناسایی وپلمب شعبه غیر مجاز بازاریابی شبکهایدر قزوین🔷در راستای طرح شناسایی و برخورد با شرکت های بازاریابی غیر مجاز عوامل اداره نظارت بر اماکن عمومی استان قزوین در معیت بازرس اتاق اصناف اقدام به شناسایی و پلمب یک شعبه شرکت بازاریابی غیر مجاز متعلق به شرکت بازاریابان ایران زمین واقع در شهر دانسفهان بوئین زهرا نمودند. 

🔰پلیس نظارت بر اماکن عمونی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1672
2442,1673,2023-12-21T13:50:15+00:00,2025-04-15T03:09:03.307335,"✅ پلمب یک آجیل فروشی معروف در تهران به دلیل گران فروشی
سخنگوی سازمان تعزیرات: ۲۸۵۲ واحد صنفی متخلف شناسایی شدند

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1673
2443,1661,2023-12-19T16:05:56+00:00,2025-04-15T03:09:07.116210,"#ارسالی_مخاطبانسلام
میخواستم بگم من خواهر شهیدان اسفندیار داج و غلامعباس داج هستم.میخواستم از صاحب و مدیریت این رستوران که تو هرمزگان شهرستان رودان هست تشکر کنم.

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1661
2444,1662,2023-12-20T10:47:38+00:00,2025-04-15T03:09:07.116279,"✅جرای طرح پیشگیری از سرقت در صنوف شهرستان بهبهان  

 در راستای فرامین ابلاغی سردار فرمانده فراجا مبنی بر استمرار اجرای طرح پیشگیری از سرقت، مامورین اداره نظارت بر اماکن عمومی فرماندهی انتظامی شهرستان بهبهان از یک واحد انبار ضایعاتی  بازدید با عمل آورده که در این راستا تعداد یک گاری ، دو عددسنگ جت و مقداری کابل برق سرقتی از آنجا کشف و ضبط گردید در این راستا محل یاد شده نیز پلمب و پرونده ای در این خصوص تشکیل و به دستگاه قضایی ارسال گردید.

🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1662
